clip_id,syllable,filename,freq_rank,heard,status
v05060,thiêm,v05060.mp3,2690,khiêm,mismatch
v05061,thiên,v05061.mp3,729,phiên,mismatch
v05062,thiêng,v05062.mp3,2197,hình,mismatch
v05063,thiêu,v05063.mp3,2252,thêu,mismatch
v05064,thiếc,v05064.mp3,4434,thiếc,ok
v05065,thiến,v05065.mp3,5870,thính,mismatch
v05066,thiếp,v05066.mp3,3461,thiếp,ok
v05067,thiết,v05067.mp3,373,thích,mismatch
v05068,thiếu,v05068.mp3,543,thiếu,ok
v05069,thiềm,v05069.mp3,5578,khiêm,mismatch
v05070,thiền,v05070.mp3,2831,thiên,tone_mismatch
v05071,thiềng,v05071.mp3,5277,thiền,mismatch
v05072,thiều,v05072.mp3,2441,cừu,mismatch
v05073,thiểm,v05073.mp3,4697,hiếm,mismatch
v05074,thiển,v05074.mp3,4508,thiển,ok
v05075,thiểu,v05075.mp3,1313,thiếu,tone_mismatch
v05076,thiện,v05076.mp3,647,thị,mismatch
v05077,thiệp,v05077.mp3,1599,thịt,mismatch
v05078,thiệt,v05078.mp3,904,kiệt,mismatch
v05079,thiệu,v05079.mp3,986,hiểu,mismatch
v05080,tho,v05080.mp3,2406,thơ,mismatch
v05081,thoa,v05081.mp3,2274,thoa,ok
v05082,thoai,v05082.mp3,3195,thay,mismatch
v05083,thoan,v05083.mp3,4771,vâng,mismatch
v05084,thoang,v05084.mp3,4596,thưaanh,mismatch
v05085,thoi,v05085.mp3,3504,thay,mismatch
v05086,thom,v05086.mp3,4763,thăm,mismatch
v05087,thon,v05087.mp3,2447,thân,mismatch
v05088,thong,v05088.mp3,3327,không,mismatch
v05089,thoong,v05089.mp3,5226,thông,mismatch
v05090,thoàn,v05090.mp3,5468,hoàng,mismatch
v05091,thoá,v05091.mp3,5035,thoáng,mismatch
v05092,thoái,v05092.mp3,1741,thoái,ok
v05093,thoán,v05093.mp3,6529,hắn,mismatch
v05094,thoáng,v05094.mp3,1796,thoáng,ok
v05095,thoát,v05095.mp3,942,thoát,ok
v05096,thoã,v05096.mp3,5869,thoáng,mismatch
v05097,thoăn,v05097.mp3,4485,thăng,mismatch
v05098,thoại,v05098.mp3,666,khải,mismatch
v05099,thoạn,v05099.mp3,7069,thoáng,mismatch
v05100,thoạt,v05100.mp3,3528,thoạt,ok
v05101,thoả,v05101.mp3,1098,thỏa,tone_mismatch
v05102,thoải,v05102.mp3,1483,hỏi,mismatch
v05103,thoản,v05103.mp3,6575,thoáng,mismatch
v05104,thoảng,v05104.mp3,1837,thoảng,ok
v05105,thoắt,v05105.mp3,3932,thất,mismatch
v05106,thu,v05106.mp3,161,thu,ok
v05107,thua,v05107.mp3,1499,thuốc,mismatch
v05108,thui,v05108.mp3,3931,thôi,mismatch
v05109,thum,v05109.mp3,5621,thươm,mismatch
v05110,thun,v05110.mp3,3269,thung,mismatch
v05111,thung,v05111.mp3,2835,thống,mismatch
v05112,thuy,v05112.mp3,1769,thuê,mismatch
v05113,thuyên,v05113.mp3,2412,thuyên,ok
v05114,thuyến,v05114.mp3,5620,thuyến,ok
v05115,thuyết,v05115.mp3,1177,thuyết,ok
v05116,thuyền,v05116.mp3,1217,thuyền,ok
v05117,thuyển,v05117.mp3,3936,thiển,mismatch
v05118,thuyện,v05118.mp3,5913,thiện,mismatch
v05119,thuân,v05119.mp3,5116,thúng,mismatch
v05120,thuê,v05120.mp3,763,thuê,ok
v05121,thuôn,v05121.mp3,5457,thôn,mismatch
v05122,thuông,v05122.mp3,6500,thung,mismatch
v05123,thuý,v05123.mp3,1281,thuyết,mismatch
v05124,thuấn,v05124.mp3,3326,thúng,mismatch
v05125,thuần,v05125.mp3,1747,thuần,ok
v05126,thuẩn,v05126.mp3,5707,thứng,mismatch
v05127,thuẫn,v05127.mp3,1440,thúng,mismatch
v05128,thuận,v05128.mp3,556,thuận,ok
v05129,thuật,v05129.mp3,431,thuộc,mismatch
v05130,thuế,v05130.mp3,665,thuế,ok
v05131,thuốc,v05131.mp3,550,thuốc,ok
v05132,thuồng,v05132.mp3,5034,thùng,mismatch
v05133,thuổng,v05133.mp3,5933,thủng,mismatch
v05134,thuộc,v05134.mp3,420,thuộc,ok
v05135,thuộm,v05135.mp3,4724,thơm,mismatch
v05136,thuột,v05136.mp3,2451,thuộc,mismatch
v05137,thuở,v05137.mp3,2708,thở,mismatch
v05138,thuỳ,v05138.mp3,1584,thuyền,mismatch
v05139,thuỵ,v05139.mp3,1635,thủy,tone_mismatch
v05140,thuỷ,v05140.mp3,616,thủy,tone_mismatch
v05141,thy,v05141.mp3,2966,thi,mismatch
v05142,thà,v05142.mp3,2615,tha,tone_mismatch
v05143,thài,v05143.mp3,6178,thầy,mismatch
v05144,thàn,v05144.mp3,6006,hàng,mismatch
v05145,thàng,v05145.mp3,4810,than,mismatch
v05146,thành,v05146.mp3,49,thành,ok
v05147,thào,v05147.mp3,3954,thao,tone_mismatch
v05148,thày,v05148.mp3,4171,thay,tone_mismatch
v05149,thá,v05149.mp3,6390,hả,mismatch
v05150,thác,v05150.mp3,932,thác,ok
v05151,thách,v05151.mp3,1168,thất,mismatch
v05152,thái,v05152.mp3,436,thấy,mismatch
v05153,thám,v05153.mp3,2251,thắm,mismatch
v05154,thán,v05154.mp3,3173,thánh,mismatch
v05155,tháng,v05155.mp3,173,kháng,mismatch
v05156,thánh,v05156.mp3,1768,khánh,mismatch
v05157,tháo,v05157.mp3,1369,tháo,ok
v05158,tháp,v05158.mp3,1460,tháp,ok
v05159,thát,v05159.mp3,5741,thác,mismatch
v05160,tháy,v05160.mp3,6841,thấy,mismatch
v05161,thâm,v05161.mp3,1799,thăm,mismatch
v05162,thân,v05162.mp3,333,thân,ok
v05163,thâu,v05163.mp3,2735,thầu,tone_mismatch
v05164,thây,v05164.mp3,4744,hay,mismatch
v05165,thãi,v05165.mp3,4690,thái,tone_mismatch
v05166,thão,v05166.mp3,6965,tháo,tone_mismatch
v05167,thè,v05167.mp3,5871,thè,ok
v05168,thèm,v05168.mp3,2260,thêm,mismatch
v05169,thèn,v05169.mp3,5740,than,mismatch
v05170,thé,v05170.mp3,5715,thế,mismatch
v05171,thém,v05171.mp3,7072,thèm,tone_mismatch
v05172,thén,v05172.mp3,7071,tháng,mismatch
v05173,théo,v05173.mp3,6840,thếu,mismatch
v05174,thép,v05174.mp3,1405,thế,mismatch
v05175,thét,v05175.mp3,3145,thế,mismatch
v05176,thê,v05176.mp3,3127,thế,tone_mismatch
v05177,thêm,v05177.mp3,322,thêm,ok
v05178,thên,v05178.mp3,6501,then,mismatch
v05179,thênh,v05179.mp3,4297,thân,mismatch
v05180,thêu,v05180.mp3,2929,theo,mismatch
v05181,thì,v05181.mp3,74,thiệt,mismatch
v05182,thìa,v05182.mp3,2358,kìa,mismatch
v05183,thìm,v05183.mp3,6531,khiêm,mismatch
v05184,thìn,v05184.mp3,3200,tìm,mismatch
v05185,thình,v05185.mp3,4078,thần,mismatch
v05186,thí,v05186.mp3,485,thích,mismatch
v05187,thía,v05187.mp3,3535,thế,mismatch
v05188,thích,v05188.mp3,450,thích,ok
v05189,thím,v05189.mp3,4533,hiến,mismatch
v05190,thín,v05190.mp3,6530,thính,mismatch
v05191,thính,v05191.mp3,2439,kính,mismatch
v05192,thíp,v05192.mp3,5889,thiếp,mismatch
v05193,thít,v05193.mp3,4223,thích,mismatch
v05194,thò,v05194.mp3,3634,thơ,mismatch
v05195,thòi,v05195.mp3,2390,thời,mismatch
v05196,thòm,v05196.mp3,5497,thơm,mismatch
v05197,thòn,v05197.mp3,5685,thân,mismatch
v05198,thòng,v05198.mp3,4598,thông,mismatch
v05199,thó,v05199.mp3,4522,thoát,mismatch
v05200,thóc,v05200.mp3,3288,thóc,ok
v05201,thói,v05201.mp3,1455,thới,mismatch
v05202,thóng,v05202.mp3,6964,thống,mismatch
v05203,thóp,v05203.mp3,3909,thấp,mismatch
v05204,thót,v05204.mp3,3704,thất,mismatch
v05205,thô,v05205.mp3,1759,thô,ok
v05206,thôi,v05206.mp3,914,thôi,ok
v05207,thôm,v05207.mp3,6668,thơm,mismatch
v05208,thôn,v05208.mp3,795,thôn,ok
v05209,thông,v05209.mp3,80,không,mismatch
v05210,thõng,v05210.mp3,5249,thống,mismatch
v05211,thù,v05211.mp3,1355,thồ,mismatch
v05212,thùa,v05212.mp3,5356,thua,tone_mismatch
v05213,thùm,v05213.mp3,6963,thùm,ok
v05214,thùng,v05214.mp3,1337,thông,mismatch
v05215,thú,v05215.mp3,850,thuốc,mismatch
v05216,thúc,v05216.mp3,816,thúc,ok
v05217,thúi,v05217.mp3,5489,thúi,ok
v05218,thúng,v05218.mp3,3546,thúng,ok
v05219,thút,v05219.mp3,4992,thúc,mismatch
v05220,thăm,v05220.mp3,761,thăm,ok
v05221,thăn,v05221.mp3,4443,thắng,mismatch
v05222,thăng,v05222.mp3,1092,thăng,ok
v05223,thũng,v05223.mp3,5141,thúng,tone_mismatch
v05224,thơ,v05224.mp3,826,thơ,ok
v05225,thơi,v05225.mp3,3714,thi,mismatch
v05226,thơm,v05226.mp3,1446,thơm,ok
v05227,thơn,v05227.mp3,7067,hơn,mismatch
v05228,thư,v05228.mp3,387,thư,ok
v05229,thưa,v05229.mp3,1661,thưa,ok
v05230,thưn,v05230.mp3,7066,thức,mismatch
v05231,thưng,v05231.mp3,5739,thương,mismatch
v05232,thươn,v05232.mp3,7065,thương,mismatch
v05233,thương,v05233.mp3,178,cưng,mismatch
v05234,thước,v05234.mp3,1718,trước,mismatch
v05235,thướng,v05235.mp3,5650,thứ,mismatch
v05236,thướt,v05236.mp3,4083,thước,mismatch
v05237,thườn,v05237.mp3,5753,thực,mismatch
v05238,thường,v05238.mp3,181,thường,ok
v05239,thưởng,v05239.mp3,730,thưởng,ok
v05240,thược,v05240.mp3,4529,được,mismatch
v05241,thượng,v05241.mp3,1019,thưởng,tone_mismatch
v05242,thượt,v05242.mp3,5475,thực,mismatch
v05243,thạ,v05243.mp3,6241,hà,mismatch
v05244,thạc,v05244.mp3,1785,hạ,mismatch
v05245,thạch,v05245.mp3,1383,thật,mismatch
v05246,thạnh,v05246.mp3,1443,thành,tone_mismatch
v05247,thạo,v05247.mp3,2607,tháo,tone_mismatch
v05248,thạp,v05248.mp3,5596,hạ,mismatch
v05249,thạt,v05249.mp3,5961,thẹ,mismatch
v05250,thả,v05250.mp3,1551,hả,mismatch
v05251,thải,v05251.mp3,1044,thải,ok
v05252,thảm,v05252.mp3,1398,thắm,mismatch
v05253,thản,v05253.mp3,2374,tháng,mismatch
v05254,thảng,v05254.mp3,4437,thẳng,mismatch
v05255,thảnh,v05255.mp3,3697,thánh,tone_mismatch
v05256,thảo,v05256.mp3,645,thảo,ok
v05257,thảy,v05257.mp3,3927,thấy,mismatch
v05258,thấm,v05258.mp3,2057,khấm,mismatch
v05259,thấn,v05259.mp3,6326,thắng,mismatch
v05260,thấp,v05260.mp3,674,thấp,ok
v05261,thất,v05261.mp3,885,thức,mismatch
v05262,thấu,v05262.mp3,1934,thấu,ok
v05263,thấy,v05263.mp3,171,thấy,ok
v05264,thầm,v05264.mp3,1931,thăm,mismatch
v05265,thần,v05265.mp3,613,thần,ok
v05266,thầu,v05266.mp3,1279,cậu,mismatch
v05267,thầy,v05267.mp3,801,thầy,ok
v05268,thẩm,v05268.mp3,678,thẩm,ok
v05269,thẩn,v05269.mp3,4479,thẩn,ok
v05270,thẩu,v05270.mp3,6240,thổ,mismatch
v05271,thẩy,v05271.mp3,6270,thấy,tone_mismatch
v05272,thẫm,v05272.mp3,4221,thấm,tone_mismatch
v05273,thẫn,v05273.mp3,3939,thẩn,tone_mismatch
v05274,thậm,v05274.mp3,811,thậm,ok
v05275,thận,v05275.mp3,1192,thần,tone_mismatch
v05276,thập,v05276.mp3,1308,thập,ok
v05277,thật,v05277.mp3,544,thực,mismatch
v05278,thắc,v05278.mp3,1760,cắt,mismatch
v05279,thắm,v05279.mp3,2162,thắm,ok
v05280,thắn,v05280.mp3,1916,thắng,mismatch
v05281,thắng,v05281.mp3,773,thắng,ok
v05282,thắp,v05282.mp3,2212,thấp,mismatch
v05283,thắt,v05283.mp3,1917,thắt,ok
v05284,thằn,v05284.mp3,4581,thăng,mismatch
v05285,thằng,v05285.mp3,1945,thăng,tone_mismatch
v05286,thẳm,v05286.mp3,3142,thắm,tone_mismatch
v05287,thẳn,v05287.mp3,6091,thắng,mismatch
v05288,thẳng,v05288.mp3,911,thắng,tone_mismatch
v05289,thặng,v05289.mp3,3835,thắng,tone_mismatch
v05290,thặt,v05290.mp3,7073,thật,mismatch
v05291,thẹn,v05291.mp3,3948,thệnh,mismatch
v05292,thẹo,v05292.mp3,3489,khều,mismatch
v05293,thẻ,v05293.mp3,1209,hẽ,mismatch
v05294,thẻn,v05294.mp3,5914,kính,mismatch
v05295,thẻo,v05295.mp3,6902,théo,tone_mismatch
v05296,thẽ,v05296.mp3,6780,thế,mismatch
v05297,thế,v05297.mp3,111,thế,ok
v05298,thếch,v05298.mp3,5297,khách,mismatch
v05299,thếnh,v05299.mp3,5789,thần,mismatch
v05300,thếp,v05300.mp3,5082,kép,mismatch
v05301,thết,v05301.mp3,5262,kết,mismatch
v05302,thề,v05302.mp3,2759,thề,ok
v05303,thềm,v05303.mp3,2781,thèm,mismatch
v05304,thềnh,v05304.mp3,6239,thần,mismatch
v05305,thều,v05305.mp3,4780,theo,mismatch
v05306,thể,v05306.mp3,40,thể,ok
v05307,thểu,v05307.mp3,5393,théo,mismatch
v05308,thệ,v05308.mp3,3056,thể,tone_mismatch
v05309,thỉ,v05309.mp3,3915,thị,tone_mismatch
v05310,thỉnh,v05310.mp3,2020,kính,mismatch
v05311,thỉu,v05311.mp3,4130,thiếu,mismatch
v05312,thị,v05312.mp3,112,kỳ,mismatch
v05313,thịch,v05313.mp3,5385,thật,mismatch
v05314,thịnh,v05314.mp3,1396,thịnh,ok
v05315,thịt,v05315.mp3,820,thật,mismatch
v05316,thịu,v05316.mp3,7070,thiếu,mismatch
v05317,thọ,v05317.mp3,1137,thở,mismatch
v05318,thọc,v05318.mp3,4849,thọc,ok
v05319,thọn,v05319.mp3,6714,thận,mismatch
v05320,thọt,v05320.mp3,5811,thọ,mismatch
v05321,thỏ,v05321.mp3,3025,thở,mismatch
v05322,thỏi,v05322.mp3,3270,thởi,mismatch
v05323,thỏm,v05323.mp3,3374,thẩm,mismatch
v05324,thỏn,v05324.mp3,7068,thỏm,mismatch
v05325,thố,v05325.mp3,3920,thuốc,mismatch
v05326,thốc,v05326.mp3,4689,thóc,mismatch
v05327,thối,v05327.mp3,2174,thối,ok
v05328,thốn,v05328.mp3,2474,húng,mismatch
v05329,thống,v05329.mp3,295,thống,ok
v05330,thốt,v05330.mp3,2532,thúc,mismatch
v05331,thồ,v05331.mp3,4535,thổ,tone_mismatch
v05332,thồng,v05332.mp3,6077,thông,tone_mismatch
v05333,thổ,v05333.mp3,1358,thổ,ok
v05334,thổi,v05334.mp3,2105,thối,tone_mismatch
v05335,thổn,v05335.mp3,4060,thủng,mismatch
v05336,thớ,v05336.mp3,4094,thớ,ok
v05337,thới,v05337.mp3,2348,thới,ok
v05338,thớm,v05338.mp3,5731,thớm,ok
v05339,thớt,v05339.mp3,3290,thớt,ok
v05340,thờ,v05340.mp3,1475,thật,mismatch
v05341,thời,v05341.mp3,79,thời,ok
v05342,thờm,v05342.mp3,6715,thơm,tone_mismatch
v05343,thở,v05343.mp3,1261,thở,ok
v05344,thởi,v05344.mp3,6090,thới,tone_mismatch
v05345,thợ,v05345.mp3,1657,thở,tone_mismatch
v05346,thụ,v05346.mp3,873,thầu,mismatch
v05347,thục,v05347.mp3,2322,có,mismatch
v05348,thụng,v05348.mp3,5458,thủng,tone_mismatch
v05349,thụp,v05349.mp3,5555,thực,mismatch
v05350,thụt,v05350.mp3,3606,thục,mismatch
v05351,thủ,v05351.mp3,233,thú,tone_mismatch
v05352,thủa,v05352.mp3,4327,thủ,mismatch
v05353,thủi,v05353.mp3,4148,thổi,mismatch
v05354,thủm,v05354.mp3,6838,thấm,mismatch
v05355,thủng,v05355.mp3,2525,tổngthống,mismatch
v05356,thứ,v05356.mp3,300,thước,mismatch
v05357,thức,v05357.mp3,244,thức,ok
v05358,thứu,v05358.mp3,6962,kếhoạch,mismatch
v05359,thừ,v05359.mp3,5237,thư,tone_mismatch
v05360,thừa,v05360.mp3,776,thừa,ok
v05361,thừng,v05361.mp3,3157,thử,mismatch
v05362,thử,v05362.mp3,909,thử,ok
v05363,thửa,v05363.mp3,2315,thử,mismatch
v05364,thửng,v05364.mp3,6667,thử,mismatch
v05365,thững,v05365.mp3,5333,thử,mismatch
v05366,thự,v05366.mp3,1401,thử,tone_mismatch
v05367,thực,v05367.mp3,86,thực,ok
v05368,thựu,v05368.mp3,6666,thiếu,mismatch
v05369,ti,v05369.mp3,2301,tỳ,mismatch
v05370,tia,v05370.mp3,2310,ti,mismatch
v05371,tim,v05371.mp3,883,thêm,mismatch
v05372,tin,v05372.mp3,138,tinh,mismatch
v05373,tinh,v05373.mp3,557,tân,mismatch
v05374,tiu,v05374.mp3,5796,tu,mismatch
v05375,tiêm,v05375.mp3,1295,tim,mismatch
v05376,tiên,v05376.mp3,376,kinh,mismatch
v05377,tiêng,v05377.mp3,4907,kinh,mismatch
v05378,tiêu,v05378.mp3,242,tiêu,ok
v05379,tiếc,v05379.mp3,1406,tiếc,ok
v05380,tiếm,v05380.mp3,5384,tiếng,mismatch
v05381,tiến,v05381.mp3,326,tính,mismatch
v05382,tiếng,v05382.mp3,304,tiếng,ok
v05383,tiếp,v05383.mp3,125,tiếp,ok
v05384,tiết,v05384.mp3,455,tiếc,mismatch
v05385,tiếu,v05385.mp3,2909,tiếu,ok
v05386,tiềm,v05386.mp3,1339,tìm,mismatch
v05387,tiền,v05387.mp3,134,tiền,ok
v05388,tiềng,v05388.mp3,6426,tiền,mismatch
v05389,tiều,v05389.mp3,3956,tiểu,tone_mismatch
v05390,tiểm,v05390.mp3,6389,tiệm,tone_mismatch
v05391,tiển,v05391.mp3,5296,tiễn,tone_mismatch
v05392,tiểng,v05392.mp3,5827,tiễn,mismatch
v05393,tiểu,v05393.mp3,767,tiếu,tone_mismatch
v05394,tiễn,v05394.mp3,1627,tiếng,mismatch
v05395,tiễng,v05395.mp3,6116,tiễn,mismatch
v05396,tiễu,v05396.mp3,5366,tửu,mismatch
v05397,tiệc,v05397.mp3,1537,tiền,mismatch
v05398,tiệm,v05398.mp3,1566,điểm,mismatch
v05399,tiện,v05399.mp3,676,tỉnh,mismatch
v05400,tiệp,v05400.mp3,2799,tiệp,ok
v05401,tiệt,v05401.mp3,3673,tỷ,mismatch
v05402,tiệu,v05402.mp3,5332,tiểu,tone_mismatch
v05403,to,v05403.mp3,912,to,ok
v05404,toa,v05404.mp3,2396,toa,ok
v05405,toan,v05405.mp3,2419,toàn,tone_mismatch
v05406,toang,v05406.mp3,4390,toan,mismatch
v05407,toanh,v05407.mp3,4268,tân,mismatch
v05408,toe,v05408.mp3,4924,tuế,mismatch
v05409,toi,v05409.mp3,4707,tai,mismatch
v05410,tom,v05410.mp3,2370,tom,ok
v05411,ton,v05411.mp3,3700,tân,mismatch
v05412,tong,v05412.mp3,3554,tông,mismatch
v05413,toong,v05413.mp3,5565,tông,mismatch
v05414,toà,v05414.mp3,623,toà,ok
v05415,toài,v05415.mp3,7064,tòa,mismatch
v05416,toàn,v05416.mp3,166,toàn,ok
v05417,toàng,v05417.mp3,4609,toan,mismatch
v05418,toá,v05418.mp3,6499,toa,tone_mismatch
v05419,toác,v05419.mp3,4155,toát,mismatch
v05420,toái,v05420.mp3,3612,toái,ok
v05421,toán,v05421.mp3,597,toán,ok
v05422,toáng,v05422.mp3,4770,toán,mismatch
v05423,toát,v05423.mp3,2890,toát,ok
v05424,toé,v05424.mp3,3709,tế,mismatch
v05425,toét,v05425.mp3,5089,tết,mismatch
v05426,toòng,v05426.mp3,7062,tông,mismatch
v05427,toạ,v05427.mp3,1674,toà,tone_mismatch
v05428,toạc,v05428.mp3,4737,tặc,mismatch
v05429,toại,v05429.mp3,3899,toái,tone_mismatch
v05430,toạn,v05430.mp3,7063,toán,tone_mismatch
v05431,toả,v05431.mp3,1338,tỏa,tone_mismatch
v05432,toản,v05432.mp3,2820,tấn,mismatch
v05433,toẹt,v05433.mp3,5408,tuổi,mismatch
v05434,tra,v05434.mp3,172,dạ,mismatch
v05435,trai,v05435.mp3,575,trai,ok
v05436,tram,v05436.mp3,3538,trâm,mismatch
v05437,tran,v05437.mp3,1403,chanh,mismatch
v05438,trang,v05438.mp3,298,trăng,mismatch
v05439,tranh,v05439.mp3,465,tranh,ok
v05440,trao,v05440.mp3,609,cháu,mismatch
v05441,trau,v05441.mp3,2770,trâu,mismatch
v05442,tray,v05442.mp3,4759,chay,mismatch
v05443,tre,v05443.mp3,1589,tre,ok
v05444,tren,v05444.mp3,5795,chen,mismatch
v05445,treng,v05445.mp3,7060,trang,mismatch
v05446,treo,v05446.mp3,1476,n,mismatch
v05447,tri,v05447.mp3,938,chi,mismatch
v05448,tria,v05448.mp3,6836,chi,mismatch
v05449,trinh,v05449.mp3,1072,trinh,ok
v05450,triêm,v05450.mp3,5488,chim,mismatch
v05451,triên,v05451.mp3,5696,chinh,mismatch
v05452,triêng,v05452.mp3,5868,xin,mismatch
v05453,triêu,v05453.mp3,5611,chiu,mismatch
v05454,triến,v05454.mp3,6425,chín,mismatch
v05455,triết,v05455.mp3,2395,triết,ok
v05456,triền,v05456.mp3,3070,trình,mismatch
v05457,triều,v05457.mp3,1560,chiêu,mismatch
v05458,triển,v05458.mp3,210,triển,ok
v05459,triểu,v05459.mp3,7059,chỉu,mismatch
v05460,triễn,v05460.mp3,5474,chỉnh,mismatch
v05461,triện,v05461.mp3,5318,chuyển,mismatch
v05462,triệt,v05462.mp3,1601,triệt,ok
v05463,triệu,v05463.mp3,211,triệu,ok
v05464,tro,v05464.mp3,2956,cho,mismatch
v05465,troi,v05465.mp3,6385,trời,mismatch
v05466,tron,v05466.mp3,5317,trump,mismatch
v05467,trong,v05467.mp3,7,trông,mismatch
v05468,troóc,v05468.mp3,6617,chất,mismatch
v05469,tru,v05469.mp3,3906,chu,mismatch
v05470,trui,v05470.mp3,5053,chui,mismatch
v05471,trum,v05471.mp3,5730,trưng,mismatch
v05472,trun,v05472.mp3,6663,chung,mismatch
v05473,trung,v05473.mp3,82,trung,ok
v05474,truy,v05474.mp3,846,truy,ok
v05475,truyên,v05475.mp3,5507,kinh,mismatch
v05476,truyến,v05476.mp3,5771,chuyến,mismatch
v05477,truyền,v05477.mp3,382,truyền,ok
v05478,truyển,v05478.mp3,5160,chuyển,mismatch
v05479,truyện,v05479.mp3,1608,truyện,ok
v05480,truyệt,v05480.mp3,6955,truyền,mismatch
v05481,truân,v05481.mp3,4207,khutrung,mismatch
v05482,truông,v05482.mp3,4629,chuông,mismatch
v05483,truất,v05483.mp3,4640,trước,mismatch
v05484,truật,v05484.mp3,4920,chuột,mismatch
v05485,truốt,v05485.mp3,7055,trúc,mismatch
v05486,truồi,v05486.mp3,5524,chui,mismatch
v05487,truồng,v05487.mp3,4491,trung,mismatch
v05488,truột,v05488.mp3,6831,trục,mismatch
v05489,truỵ,v05489.mp3,3671,truỵ,ok
v05490,truỷ,v05490.mp3,6424,trĩ,mismatch
v05491,try,v05491.mp3,5323,trai,mismatch
v05492,trà,v05492.mp3,1055,dạ,mismatch
v05493,trài,v05493.mp3,6960,trai,tone_mismatch
v05494,tràm,v05494.mp3,2635,trump,mismatch
v05495,tràn,v05495.mp3,1350,chàng,mismatch
v05496,tràng,v05496.mp3,1762,trang,tone_mismatch
v05497,trành,v05497.mp3,5467,tranh,tone_mismatch
v05498,trào,v05498.mp3,1409,chào,mismatch
v05499,tràu,v05499.mp3,6388,châu,mismatch
v05500,trá,v05500.mp3,3249,chả,mismatch
v05501,trác,v05501.mp3,3455,chắc,mismatch
v05502,trách,v05502.mp3,508,một,mismatch
v05503,trái,v05503.mp3,548,trái,ok
v05504,trám,v05504.mp3,4082,chám,mismatch
v05505,trán,v05505.mp3,2741,chán,mismatch
v05506,tráng,v05506.mp3,1739,trắng,mismatch
v05507,tránh,v05507.mp3,764,tránh,ok
v05508,tráo,v05508.mp3,3423,cháu,mismatch
v05509,tráp,v05509.mp3,4608,cháp,mismatch
v05510,trát,v05510.mp3,4261,chắc,mismatch
v05511,trâm,v05511.mp3,2194,chăm,mismatch
v05512,trân,v05512.mp3,1576,chân,mismatch
v05513,trâng,v05513.mp3,6712,chân,mismatch
v05514,trâu,v05514.mp3,1795,châu,mismatch
v05515,trây,v05515.mp3,6498,chi,mismatch
v05516,trãi,v05516.mp3,2555,trẻ,mismatch
v05517,trèm,v05517.mp3,6387,chèm,mismatch
v05518,trèo,v05518.mp3,2578,chèo,mismatch
v05519,tré,v05519.mp3,5888,chế,mismatch
v05520,tréo,v05520.mp3,4718,chéo,mismatch
v05521,trép,v05521.mp3,6957,kếp,mismatch
v05522,trét,v05522.mp3,4958,chiếc,mismatch
v05523,trê,v05523.mp3,3855,chê,mismatch
v05524,trên,v05524.mp3,39,trên,ok
v05525,trêu,v05525.mp3,2500,treo,mismatch
v05526,trì,v05526.mp3,783,chi,mismatch
v05527,trình,v05527.mp3,105,trình,ok
v05528,trìu,v05528.mp3,3938,chu,mismatch
v05529,trí,v05529.mp3,325,chết,mismatch
v05530,tría,v05530.mp3,6302,chía,mismatch
v05531,trích,v05531.mp3,1459,chết,mismatch
v05532,trính,v05532.mp3,6140,chín,mismatch
v05533,trò,v05533.mp3,641,cho,mismatch
v05534,tròm,v05534.mp3,6384,trồng,mismatch
v05535,tròn,v05535.mp3,1567,trông,mismatch
v05536,tròng,v05536.mp3,3647,trồng,mismatch
v05537,tró,v05537.mp3,7058,chó,mismatch
v05538,tróc,v05538.mp3,3218,chốc,mismatch
v05539,trói,v05539.mp3,2706,trói,ok
v05540,trót,v05540.mp3,2794,chót,mismatch
v05541,trôi,v05541.mp3,1509,người,mismatch
v05542,trôm,v05542.mp3,4120,tôm,mismatch
v05543,trôn,v05543.mp3,5772,trung,mismatch
v05544,trông,v05544.mp3,1296,trông,ok
v05545,trù,v05545.mp3,2693,chu,mismatch
v05546,trùm,v05546.mp3,1918,chung,mismatch
v05547,trùn,v05547.mp3,4856,trung,mismatch
v05548,trùng,v05548.mp3,1152,trùng,ok
v05549,trú,v05549.mp3,762,chú,mismatch
v05550,trúc,v05550.mp3,1112,trúc,ok
v05551,trúm,v05551.mp3,6301,chúng,mismatch
v05552,trúng,v05552.mp3,1081,chúng,mismatch
v05553,trút,v05553.mp3,2776,trước,mismatch
v05554,trăm,v05554.mp3,915,trăm,ok
v05555,trăn,v05555.mp3,2124,trăng,mismatch
v05556,trăng,v05556.mp3,1579,trắng,tone_mismatch
v05557,trĩ,v05557.mp3,2739,trí,tone_mismatch
v05558,trĩnh,v05558.mp3,5026,chỉnh,mismatch
v05559,trũ,v05559.mp3,7056,chú,mismatch
v05560,trũi,v05560.mp3,6528,trũi,ok
v05561,trũng,v05561.mp3,3058,chúng,mismatch
v05562,trơ,v05562.mp3,2932,chơi,mismatch
v05563,trơi,v05563.mp3,6268,chơi,mismatch
v05564,trơn,v05564.mp3,2399,hìnhtrần,mismatch
v05565,trư,v05565.mp3,5077,chứ,mismatch
v05566,trưa,v05566.mp3,1216,trưa,ok
v05567,trưng,v05567.mp3,1068,trứng,tone_mismatch
v05568,trươi,v05568.mp3,5434,chơi,mismatch
v05569,trương,v05569.mp3,708,chương,mismatch
v05570,trước,v05570.mp3,101,rước,mismatch
v05571,trướng,v05571.mp3,3474,trứng,mismatch
